,Unnamed: 0.1,Unnamed: 0,Subject,Session,Block,CorrectResponse,event,finalRT,firstACC,firstRESP,measured_RT,TrialType,PCode,TripC,TT,epoch,choice,spatial_distance,direction_right,tworep,t_0,repetition,error,posterror,high_triplet,trigram,event_t0,event_t-1,event_t-2,error_type,pattern error,correct response repetition,incorrect response repetition,other error,recency error,distance_from_last_unigram,distance_from_last_trigram,event_bigram,event_trigram,choice_t-1,choice_t-2,choice_bigram,choice_trigram,e_to_e_distance_from_last_unigram,e_to_e_distance_from_last_bigram,e_to_e_distance_from_last_trigram,e_to_c_distance_from_last_unigram,e_to_c_distance_from_last_bigram,e_to_c_distance_from_last_trigram,c_to_e_distance_from_last_unigram,c_to_e_distance_from_last_bigram,c_to_e_distance_from_last_trigram,c_to_c_distance_from_last_unigram,c_to_c_distance_from_last_bigram,c_to_c_distance_from_last_trigram,high_triplet_choice,new_high_triplet_choice,HCRP_choice,HCRP_pred_prob,HCRP_pred_prob_1,HCRP_pred_prob_2,HCRP_pred_prob_3,HCRP_pred_prob_4,HCRP_context_importance_0,HCRP_context_importance_1,HCRP_context_importance_2,HCRP_context_importance_3,HCRP_seat_odds_0,HCRP_seat_odds_1,HCRP_seat_odds_2,HCRP_seat_odds_3,triplet_pred_prob,new_triplet_pred_prob,distance,HCRP,intercept_component,distance_component,repetition_component,error_component,posterror_component,HCRP_component,low-level + HCRP,triplet,low-level + triplet,new_triplet,low-level + new_triplet,train_mask,test_mask,trigram_choice,HCRP_error_type,trigram_error_type,choice pattern error,choice correct response repetition,choice incorrect response repetition,choice other error,HCRP_choice pattern error,HCRP_choice correct response repetition,HCRP_choice incorrect response repetition,HCRP_choice other error,trigram_choice pattern error
1052,15927,15927,101,12,13,m,4,328,1,m,328,P,5,144,H,3,4,0,1,0,4.0,1,0,0,1,144.0,4.0,4.0,1.0,,,,,,,1.0,93.0,44,144,4.0,1.0,44,144,1.0,76.0,93.0,1.0,76.0,93.0,1.0,19.0,93.0,1.0,19.0,93.0,1.0,,1.0,0.2254109897211373,0.2872174344475751,0.2730111635035666,0.2143604123277209,0.2254109897211373,0.002845515784172,0.0004566993343248,1.8311851698441562e-14,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,303.21093213856614,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,71.2253308158698,282.54048513648627,290.1899441340782,267.5940624398454,,,False,True,4.0,,,,,,,,,,,
1053,15928,15928,101,12,13,m,4,268,1,m,268,R,5,444,R,3,4,0,1,1,4.0,1,0,0,0,444.0,4.0,4.0,4.0,,,,,,,1.0,113.0,44,444,4.0,4.0,44,444,1.0,1.0,113.0,1.0,1.0,113.0,1.0,1.0,114.0,1.0,1.0,114.0,0.0,,1.0,0.2505911211411242,0.2828499521459133,0.2534242440314743,0.213134682681488,0.2505911211411242,0.0018435311899713,8.075200433354992e-06,8.528958456648626e-07,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,296.4654130693481,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,66.16262743488845,277.47778175550496,305.7066666666667,288.8479821346531,,,False,True,2.0,,,,,,,,,,,
1054,15929,15929,101,12,13,c,2,267,1,c,267,P,5,442,H,3,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,8.0,77.0,42,442,4.0,4.0,42,442,8.0,17.0,77.0,8.0,17.0,77.0,7.0,8.0,77.0,7.0,8.0,77.0,1.0,,4.0,0.2418954987655491,0.2699712251441816,0.2418954987655491,0.2042721171550922,0.283861158935177,0.0024154380606144,0.0004458426745495,1.43273644844801e-07,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,298.71504797533106,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,67.85104223701484,315.2727633952281,290.1899441340782,306.2072811595521,,,False,True,2.0,,,,,,,,,,,
1055,15930,15930,101,12,13,b,3,386,0,c,218,R,5,423,L,3,2,0,1,0,3.0,1,1,0,0,423.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,162.0,23,423,2.0,4.0,22,422,7.0,15.0,162.0,1.0,16.0,17.0,7.0,7.0,219.0,1.0,8.0,8.0,1.0,,2.0,0.2908233390441946,0.2473929315175751,0.2908233390441946,0.2095442176619433,0.252239511776287,0.0012305128950926,0.0005040910102375,2.761280516487064e-06,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,286.9810954626456,209.1460929203135,0.0,2.169061400303008,-31.502945202220378,0.0,59.0443780724536,238.85658719084967,290.1899441340782,230.0934572096752,,,False,True,2.0,0.0,0.0,True,False,False,False,True,False,False,False,True
1056,15931,15931,101,12,13,b,3,267,1,b,267,P,5,233,H,3,3,0,1,0,3.0,1,0,1,1,233.0,3.0,3.0,2.0,,,,,,,1.0,53.0,33,233,2.0,2.0,23,223,1.0,53.0,53.0,1.0,1.0,16.0,8.0,44.0,44.0,8.0,8.0,8.0,1.0,,2.0,0.2183977057837514,0.2281405710737324,0.2782446404086929,0.2183977057837514,0.2752170827338233,0.0020000933699829,0.0003026123523496,5.154895024346371e-09,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,305.224296786296,209.1460929203135,0.0,2.169061400303008,-0.0,5.131161649113748,72.73641808797085,289.1827340577011,290.1899441340782,274.62753797387586,,,False,True,3.0,,,,,,,,,,,
1057,15932,15932,101,12,13,c,2,410,0,z,274,R,5,332,L,3,1,2,0,0,2.0,0,1,0,0,332.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,154.0,32,332,3.0,2.0,31,231,3.0,16.0,154.0,7.0,61.0,263.0,2.0,13.0,92.0,7.0,16.0,16.0,1.0,,4.0,0.2266737373626464,0.2266737373626464,0.2573841801466424,0.2418607283399238,0.2740813541507874,0.0014767511205805,0.0001601613215001,4.141458887171913e-05,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,302.8550890546119,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,0.0,70.9582604887759,286.87703644476875,290.1899441340782,268.70667592938184,,,False,True,1.0,4.0,0.0,True,False,False,False,False,False,False,True,True
1058,15933,15933,101,12,13,z,1,242,1,z,242,P,5,321,H,3,1,1,0,0,1.0,0,0,1,1,321.0,1.0,2.0,3.0,,,,,,,8.0,16.0,21,321,1.0,3.0,11,311,8.0,16.0,16.0,8.0,23.0,61.0,1.0,32.0,61.0,1.0,16.0,16.0,1.0,,2.0,0.253695520342585,0.253695520342585,0.2661903633472379,0.2412604842147925,0.2388536320953846,0.0008490015030288,0.0006868092456157,7.679634583479886e-09,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,295.6811418917917,209.1460929203135,19.13781411894987,0.0,-0.0,5.131161649113748,65.57400967227034,298.98907836064745,290.1899441340782,294.45441195527707,,,False,True,1.0,,,,,,,,,,,
1059,15934,15934,101,12,13,m,4,306,1,m,306,R,5,214,L,3,4,3,1,0,4.0,0,0,0,0,214.0,4.0,1.0,2.0,,,,,,,6.0,101.0,14,214,1.0,1.0,14,114,6.0,8.0,101.0,6.0,8.0,23.0,6.0,8.0,101.0,6.0,8.0,31.0,0.0,,2.0,0.2373605349625781,0.244005195649687,0.3055278449418869,0.2131064244458477,0.2373605349625781,0.0038216423913366,0.0010255656019884,0.0001759070377173,0.0,1.0,1.0,1.0,1.0,0.125,,329.9953913291734,299.92058309753963,209.1460929203135,57.41344235684961,0.0,-0.0,0.0,68.75583053817738,335.31536581534044,305.7066666666667,346.24754559266535,,,False,True,3.0,,,,,,,,,,,
1060,15935,15935,101,12,13,m,4,214,1,m,214,P,5,144,H,3,4,0,1,0,4.0,1,0,0,1,144.0,4.0,4.0,1.0,,,,,,,1.0,8.0,44,144,4.0,1.0,44,144,1.0,7.0,8.0,1.0,7.0,8.0,1.0,7.0,8.0,1.0,7.0,8.0,1.0,,4.0,0.2691002395241638,0.2536255226311577,0.2645276559641278,0.2127465818805508,0.2691002395241638,0.0013530056265601,0.0004462925771827,3.510361432010052e-07,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,291.92615748741747,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,62.75578737618226,274.07094169679874,290.1899441340782,267.5940624398454,,,False,True,4.0,,,,,,,,,,,
1061,15936,15936,101,12,13,m,4,279,1,m,279,R,5,444,R,3,4,0,1,1,4.0,1,0,0,0,444.0,4.0,4.0,4.0,,,,,,,1.0,8.0,44,444,4.0,4.0,44,444,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,0.0,,4.0,0.2979354173345557,0.2418756035528326,0.2560994723789226,0.204089506733689,0.2979354173345557,0.0030888732885526,0.0009865651161066,0.0002623003083301,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,285.4420872250506,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,57.8893087400748,269.2044630606913,305.7066666666667,288.8479821346531,,,False,True,2.0,,,,,,,,,,,
1062,15937,15937,101,12,13,c,2,253,1,c,253,P,5,442,H,3,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,5.0,8.0,42,442,4.0,4.0,42,442,5.0,8.0,8.0,5.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,1.0,,4.0,0.2596437629393259,0.2312558768504898,0.2596437629393259,0.1955245183312987,0.3135758418788857,0.0050128553299425,0.0016657908888509,0.0003428011641004,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,294.2048770379344,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,64.46603102894355,311.8877521871568,290.1899441340782,306.2072811595521,,,False,True,2.0,,,,,,,,,,,
1063,15938,15938,101,12,13,c,2,204,1,c,204,R,5,422,H,3,2,0,1,0,2.0,1,0,0,1,422.0,2.0,2.0,4.0,,,,,,,1.0,25.0,22,422,2.0,4.0,22,422,1.0,24.0,25.0,1.0,24.0,25.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,,2.0,0.2678852200963995,0.2347901346676675,0.2678852200963995,0.2488458691810948,0.2484787760548379,0.0024293803194009,0.0012427677988452,0.0003452497804037,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,292.2144159769469,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,62.97213354829478,274.2872878689113,290.1899441340782,267.5940624398454,,,False,True,2.0,,,,,,,,,,,
1064,15939,15939,101,12,13,b,3,316,0,m,236,P,5,223,H,3,4,2,1,0,3.0,0,1,0,1,223.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,24.0,23,223,2.0,2.0,24,224,8.0,9.0,24.0,3.0,17.0,288.0,8.0,8.0,8.0,3.0,19.0,32.0,0.0,,2.0,0.240617816531846,0.2264789554412996,0.2983177031255675,0.2345855249012869,0.240617816531846,0.0031324117050783,0.0011919407957447,0.0002294169232721,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,299.0523937212216,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,0.0,68.10422978726181,284.02300574325466,305.7066666666667,289.9605956241896,,,False,True,3.0,2.0,0.0,False,False,False,True,False,True,False,False,True
1065,15940,15940,101,12,13,b,3,257,1,b,257,R,5,233,H,3,3,0,1,0,3.0,1,0,1,1,233.0,3.0,3.0,2.0,,,,,,,1.0,9.0,33,233,4.0,2.0,43,243,1.0,9.0,9.0,1.0,17.0,17.0,9.0,53.0,53.0,9.0,65.0,65.0,1.0,,2.0,0.2381629700533963,0.2055561476879568,0.2907869745895776,0.2381629700533963,0.2654939076690693,0.0026406925794627,0.0007083027681592,0.000226953604895,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,299.7056026290276,209.1460929203135,0.0,2.169061400303008,-0.0,5.131161649113748,68.59448159918357,285.04079756891383,290.1899441340782,274.62753797387586,,,False,True,3.0,,,,,,,,,,,
1066,15941,15941,101,12,13,z,1,264,1,z,264,P,5,331,H,3,1,2,0,0,1.0,0,0,0,1,331.0,1.0,3.0,3.0,,,,,,,8.0,101.0,31,331,3.0,4.0,31,431,8.0,70.0,101.0,8.0,70.0,118.0,8.0,9.0,53.0,8.0,9.0,114.0,1.0,,2.0,0.2063923448221129,0.2063923448221129,0.291175248484533,0.2424793739063434,0.2599530327870104,0.002530629160805,0.0009489467186034,0.0002361307010969,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,308.82574541285777,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,75.4394074281579,322.86112858637114,290.1899441340782,306.2072811595521,,,False,True,1.0,,,,,,,,,,,
1067,15942,15942,101,12,13,c,2,318,1,c,318,R,5,312,L,3,2,1,1,0,2.0,0,0,0,0,312.0,2.0,1.0,3.0,,,,,,,4.0,101.0,12,312,1.0,3.0,12,312,4.0,21.0,101.0,4.0,21.0,101.0,4.0,32.0,53.0,4.0,32.0,53.0,0.0,,2.0,0.2748909520225379,0.2349018973395997,0.2748909520225379,0.2211162741520787,0.2690908764857836,0.0012313647794965,6.756403475608516e-06,3.085997685950675e-07,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,290.56997788006385,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,61.737936116269786,290.02184315553313,305.7066666666667,308.6748561160543,,,False,True,1.0,,,,,,,,,,,
1068,15943,15943,101,12,13,m,4,323,1,m,323,P,5,124,H,3,4,2,1,0,4.0,0,0,0,1,124.0,4.0,2.0,1.0,,,,,,,7.0,21.0,24,124,2.0,1.0,24,124,7.0,21.0,21.0,7.0,21.0,21.0,4.0,4.0,32.0,4.0,4.0,32.0,1.0,,2.0,0.2536403861383794,0.2364903105881156,0.2724653788558952,0.2374039244176096,0.2536403861383794,0.000102443398517,0.0006672803656286,3.731703202107853e-07,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,295.6949866756846,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,65.58440057525415,313.0061217334673,290.1899441340782,306.2072811595521,,,False,True,4.0,,,,,,,,,,,
1069,15944,15944,101,12,13,b,3,359,0,c,319,R,5,243,H,3,2,2,0,0,3.0,0,1,0,1,243.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,21.0,43,243,4.0,2.0,42,242,4.0,21.0,21.0,2.0,7.0,308.0,4.0,4.0,4.0,2.0,7.0,23.0,0.0,,4.0,0.2552474384085223,0.2496403643309521,0.2552474384085223,0.2277435140904929,0.2673686831700326,0.0008578531108068,0.0013794574389596,0.0003307288116797,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,295.29266812744663,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,0.0,65.28244909405672,281.2012250500496,305.7066666666667,289.9605956241896,,,False,True,3.0,4.0,0.0,False,False,False,True,False,False,False,True,True
1070,15945,15945,101,12,13,c,2,282,1,c,282,P,5,432,H,3,2,1,0,0,2.0,0,0,1,1,432.0,2.0,3.0,4.0,,,,,,,3.0,69.0,32,432,2.0,4.0,22,422,3.0,13.0,69.0,3.0,7.0,7.0,1.0,26.0,69.0,1.0,7.0,7.0,1.0,,4.0,0.2644072565650381,0.2256680416855314,0.2644072565650381,0.2407608679737308,0.2691638337756997,0.0003360128213178,0.0004184924059156,0.0001014830054158,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,293.0468341359866,209.1460929203135,19.13781411894987,0.0,-0.0,5.131161649113748,63.5968869860831,297.0119556744602,290.1899441340782,294.45441195527707,,,False,True,2.0,,,,,,,,,,,
1071,15946,15946,101,12,13,c,2,440,0,z,256,R,5,322,L,3,1,1,0,0,2.0,0,1,0,0,322.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,194.0,22,322,2.0,2.0,21,221,1.0,8.0,194.0,5.0,13.0,138.0,1.0,1.0,50.0,5.0,45.0,49.0,1.0,,2.0,0.2470681137553805,0.2470681137553805,0.2642607757960619,0.2402458477306287,0.2484252627179287,0.0008982937376509,0.0011064415602708,3.7923668766025674e-06,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,297.3672944280664,209.1460929203135,19.13781411894987,0.0,-31.502945202220378,0.0,66.83951497418296,263.620476811226,290.1899441340782,249.9203311910764,,,False,True,1.0,2.0,0.0,True,False,False,False,False,True,False,False,True
1072,15947,15947,101,12,13,b,3,367,1,b,367,P,5,223,H,3,3,1,1,0,3.0,0,0,1,1,223.0,3.0,2.0,2.0,,,,,,,3.0,8.0,23,223,1.0,2.0,13,213,3.0,8.0,8.0,3.0,66.0,77.0,7.0,16.0,16.0,7.0,29.0,77.0,1.0,,2.0,0.2587349346633605,0.2127395313402433,0.2899275649741872,0.2587349346633605,0.238597969022209,0.0024541819692091,0.0012458051690176,3.9213515720294356e-10,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,294.42823209950853,209.1460929203135,19.13781411894987,0.0,-0.0,5.131161649113748,64.63366533755453,298.04873402593165,290.1899441340782,294.45441195527707,,,False,True,3.0,,,,,,,,,,,
1073,15948,15948,101,12,13,z,1,314,1,z,314,R,5,231,L,3,1,2,0,0,1.0,0,0,0,0,231.0,1.0,3.0,2.0,,,,,,,7.0,279.0,31,231,3.0,1.0,31,131,7.0,7.0,279.0,7.0,7.0,77.0,2.0,7.0,16.0,2.0,7.0,146.0,0.0,,2.0,0.2065254668492428,0.2065254668492428,0.284775830890625,0.2718346322013258,0.2368640700588063,0.0030831469901848,0.002038141173341,0.0002432392913723,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,308.78467330520766,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,75.40858164646038,322.8303028046736,305.7066666666667,327.46120085435984,,,False,True,3.0,,,,,,,,,,,
1074,15949,15949,101,12,13,z,1,222,1,z,222,P,5,311,H,3,1,0,1,0,1.0,1,0,0,1,311.0,1.0,1.0,3.0,,,,,,,1.0,77.0,11,311,1.0,3.0,11,311,1.0,39.0,77.0,1.0,39.0,77.0,1.0,16.0,16.0,1.0,16.0,16.0,1.0,,2.0,0.2242954933532697,0.2242954933532697,0.3026825953429986,0.2220186414703521,0.2510032698333796,0.0027816855669003,0.0002922915564579,9.591804062340568e-13,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,303.526941953901,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,71.46250514509521,282.77765946571174,290.1899441340782,267.5940624398454,,,False,True,1.0,,,,,,,,,,,
1075,15950,15950,101,12,13,z,1,262,1,z,262,R,5,111,R,3,1,0,1,1,1.0,1,0,0,0,111.0,1.0,1.0,1.0,,,,,,,1.0,255.0,11,111,1.0,1.0,11,111,1.0,1.0,255.0,1.0,1.0,255.0,1.0,1.0,170.0,1.0,1.0,170.0,0.0,,2.0,0.2469352012631576,0.2469352012631576,0.2831799506863364,0.2165642903231115,0.2533205577273944,0.0016563584676918,0.0001166039505315,1.527734571540995e-06,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,297.4015709398003,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,66.86524046840553,278.18039478902205,305.7066666666667,288.8479821346531,,,False,True,4.0,,,,,,,,,,,
1076,15951,15951,101,12,13,m,4,341,1,m,341,P,5,114,H,3,4,3,1,0,4.0,0,0,0,1,114.0,4.0,1.0,1.0,,,,,,,8.0,40.0,14,114,1.0,1.0,14,114,8.0,17.0,40.0,8.0,17.0,40.0,8.0,17.0,17.0,8.0,17.0,17.0,1.0,,1.0,0.24119262352698,0.2837291448518334,0.2681161775812728,0.2069620540399136,0.24119262352698,0.0032454837341521,0.0003554236783945,1.2374457269841052e-11,0.0,1.0,1.0,1.0,1.0,0.625,,329.9953913291734,298.9004066263523,209.1460929203135,57.41344235684961,0.0,-0.0,0.0,67.99015916183414,334.5496944389972,290.1899441340782,324.9936258978576,,,False,True,4.0,,,,,,,,,,,
1077,15952,15952,101,12,13,m,4,256,1,m,256,R,5,144,H,3,4,0,1,0,4.0,1,0,0,1,144.0,4.0,4.0,1.0,,,,,,,1.0,17.0,44,144,4.0,1.0,44,144,1.0,16.0,17.0,1.0,16.0,17.0,1.0,16.0,17.0,1.0,16.0,17.0,1.0,,4.0,0.2736359105786626,0.241275153079023,0.2633339608607364,0.2217549754815776,0.2736359105786626,0.001499222262167,0.0005955421266543,9.372384980876224e-05,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,290.86146649304686,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,61.95670658764846,273.27186090826496,290.1899441340782,267.5940624398454,,,False,True,4.0,,,,,,,,,,,
1078,15953,15953,101,12,13,c,2,319,1,c,319,P,5,442,H,3,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,7.0,16.0,42,442,4.0,4.0,42,442,7.0,16.0,16.0,7.0,16.0,16.0,8.0,9.0,16.0,8.0,9.0,16.0,1.0,,4.0,0.2561506025408001,0.2304007969184648,0.2561506025408001,0.2123096989412453,0.3011389015994895,0.0045719084418848,0.001578610071131,0.0004261470435487,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,295.0676752640574,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,65.1135855687314,312.5353067269446,290.1899441340782,306.2072811595521,,,False,True,2.0,,,,,,,,,,,
1079,15954,15954,101,12,13,b,3,291,1,b,291,R,5,423,L,3,3,1,1,0,3.0,0,0,0,0,423.0,3.0,2.0,4.0,,,,,,,7.0,24.0,23,423,2.0,4.0,23,423,7.0,7.0,24.0,7.0,7.0,24.0,7.0,23.0,243.0,7.0,23.0,243.0,0.0,,2.0,0.2456820223427043,0.2272179596772104,0.2885454989962165,0.2456820223427043,0.2385545189838687,0.0036093107358951,0.0011262446773266,0.0001654767306913,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,297.7256605400079,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,67.10847890534056,295.3923859446039,305.7066666666667,308.6748561160543,,,False,True,2.0,,,,,,,,,,,
1080,15955,15955,101,12,13,b,3,264,1,b,264,P,5,233,H,3,3,0,1,0,3.0,1,0,0,1,233.0,3.0,3.0,2.0,,,,,,,1.0,15.0,33,233,3.0,2.0,33,233,1.0,15.0,15.0,1.0,15.0,15.0,1.0,68.0,68.0,1.0,68.0,68.0,1.0,,2.0,0.2537338272087325,0.2532977551452343,0.2565291220862652,0.2537338272087325,0.236439295559768,0.0013799805340502,0.0009290333972799,0.0001100887535932,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,295.6715244024651,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,65.56679147375503,276.8819457943715,290.1899441340782,267.5940624398454,,,False,True,3.0,,,,,,,,,,,
1081,15956,15956,101,12,13,c,2,311,1,c,311,R,5,332,L,3,2,1,0,0,2.0,0,0,0,0,332.0,2.0,3.0,3.0,,,,,,,3.0,24.0,32,332,3.0,3.0,32,332,3.0,11.0,24.0,3.0,11.0,24.0,3.0,37.0,116.0,3.0,37.0,116.0,0.0,,2.0,0.2627441796977341,0.2585944110385637,0.2627441796977341,0.2440834417964774,0.2345779674672247,0.0013864879676924,0.0007051503220568,0.0001686530276972,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,293.44875360025543,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,63.89853894344266,292.182445982706,305.7066666666667,308.6748561160543,,,False,True,1.0,,,,,,,,,,,
1082,15957,15957,101,12,13,z,1,259,1,z,259,P,5,321,H,3,1,1,0,0,1.0,0,0,0,1,321.0,1.0,2.0,3.0,,,,,,,7.0,24.0,21,321,2.0,3.0,21,321,7.0,24.0,24.0,7.0,24.0,24.0,7.0,11.0,85.0,7.0,11.0,85.0,1.0,,2.0,0.2444730592817025,0.2444730592817025,0.2699718961524521,0.255432289361936,0.2301227552039094,0.0012010497492184,0.0009447131943332,0.0001159523729947,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,298.0398857839548,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,67.3443138631245,295.62822090238785,290.1899441340782,287.4209364212466,,,False,True,1.0,,,,,,,,,,,
1083,15958,15958,101,12,13,z,1,226,1,z,226,R,5,211,L,3,1,0,1,0,1.0,1,0,0,0,211.0,1.0,1.0,2.0,,,,,,,1.0,56.0,11,211,1.0,2.0,11,211,1.0,8.0,56.0,1.0,8.0,56.0,1.0,8.0,56.0,1.0,8.0,56.0,0.0,,2.0,0.254806384676558,0.254806384676558,0.2683208145517239,0.2146449962624147,0.2622278045093032,0.0022831296879324,0.0002145647608172,6.230598541087408e-05,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,295.4028312586859,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,65.3651296485495,276.680283969166,305.7066666666667,288.8479821346531,,,False,True,3.0,,,,,,,,,,,
1084,15959,15959,101,12,13,m,4,322,1,m,322,P,5,114,H,3,4,3,1,0,4.0,0,0,0,1,114.0,4.0,1.0,1.0,,,,,,,7.0,8.0,14,114,1.0,1.0,14,114,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,1.0,,1.0,0.2637626746707061,0.2752502552958926,0.2532251043617045,0.2077619656716966,0.2637626746707061,0.0041532694957419,0.0006133049545662,1.1285556627654455e-05,0.0,1.0,1.0,1.0,1.0,0.625,,329.9953913291734,293.2023108360348,209.1460929203135,57.41344235684961,0.0,-0.0,0.0,63.71357665917135,330.27311193633443,290.1899441340782,324.9936258978576,,,False,True,4.0,,,,,,,,,,,
1085,15960,15960,101,12,13,c,2,342,1,c,342,R,5,142,L,3,2,2,0,0,2.0,0,0,0,0,142.0,2.0,4.0,1.0,,,,,,,4.0,48.0,42,142,4.0,1.0,42,142,4.0,7.0,48.0,4.0,7.0,48.0,4.0,7.0,56.0,4.0,7.0,56.0,0.0,,4.0,0.2550014224748051,0.2297709350748815,0.2550014224748051,0.2180778596229448,0.2971497828273685,0.0052122905161647,0.0022965187961085,0.000257063796035,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,295.3540926649512,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,65.32854995160507,312.7502711098183,305.7066666666667,327.46120085435984,,,False,True,4.0,,,,,,,,,,,
1086,15961,15961,101,12,13,c,2,225,1,c,225,P,5,422,H,3,2,0,1,0,2.0,1,0,0,1,422.0,2.0,2.0,4.0,,,,,,,1.0,23.0,22,422,2.0,4.0,22,422,1.0,15.0,23.0,1.0,15.0,23.0,1.0,16.0,16.0,1.0,16.0,16.0,1.0,,2.0,0.272697375781686,0.2373728449993787,0.272697375781686,0.2619294470745474,0.2280003321443876,0.0028734253411117,0.0008568702244785,5.156714751183775e-05,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,291.0803201531619,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,62.1209624667936,273.4361167874101,290.1899441340782,267.5940624398454,,,False,True,2.0,,,,,,,,,,,
1087,15962,15962,101,12,13,z,1,305,1,z,305,R,5,221,L,3,1,1,0,0,1.0,0,0,0,0,221.0,1.0,2.0,2.0,,,,,,,4.0,154.0,21,221,2.0,2.0,21,221,4.0,5.0,154.0,4.0,5.0,154.0,4.0,5.0,16.0,4.0,5.0,16.0,0.0,,2.0,0.2286894988424617,0.2286894988424617,0.2818273083877939,0.2695328507171984,0.2199503420525457,0.0049515759489825,0.001888260601441,0.0001108579047674,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,302.2911337538276,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,70.53499604037611,298.8189030796395,305.7066666666667,308.6748561160543,,,False,True,3.0,,,,,,,,,,,
